(byte: 00 | bit: 0 | Sbox_index: 0 | index: 78160 | nb shares: 10)  00 =>  0.185789  /  0.000000
(byte: 10 | bit: 0 | Sbox_index: 63 | index: 92158 | nb shares: 2)  00 =>  0.082790  /  0.000000
count: 28/64

(byte: 11 | bit: 0 | Sbox_index: 0 | index: 94889 | nb shares: 3)  00 =>  0.132334  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 1 | index: 92098 | nb shares: 2)  00 =>  0.262712  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 2 | index: 80548 | nb shares: 6)  00 =>  0.072360  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 3 | index: 92081 | nb shares: 2)  00 =>  0.128422  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 4 | index: 92178 | nb shares: 2)  00 =>  0.095828  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 5 | index: 89800 | nb shares: 3)  00 =>  0.151890  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 6 | index: 96118 | nb shares: 2)  00 =>  0.111473  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 7 | index: 95035 | nb shares: 2)  00 =>  0.106258  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 8 | index: 91951 | nb shares: 2)  00 =>  0.264016  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 9 | index: 92561 | nb shares: 6)  00 =>  0.088005  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 10 | index: 89598 | nb shares: 6)  00 =>  0.077575  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 11 | index: 92958 | nb shares: 2)  00 =>  0.078879  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 12 | index: 95036 | nb shares: 3)  00 =>  0.111473  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 13 | index: 87924 | nb shares: 6)  00 =>  0.078879  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 14 | index: 94094 | nb shares: 2)  00 =>  0.097132  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 15 | index: 86874 | nb shares: 3)  00 =>  0.078879  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 16 | index: 94619 | nb shares: 2)  00 =>  0.180574  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 17 | index: 90963 | nb shares: 2)  00 =>  0.129726  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 18 | index: 92099 | nb shares: 3)  67 =>  0.485658  /  0.209257
(byte: 11 | bit: 0 | Sbox_index: 19 | index: 94596 | nb shares: 3)  67 =>  0.460887  /  0.187093
(byte: 11 | bit: 0 | Sbox_index: 20 | index: 92852 | nb shares: 3)  67 =>  0.493481  /  0.223598
(byte: 11 | bit: 0 | Sbox_index: 21 | index: 93794 | nb shares: 3)  67 =>  0.264016  /  0.129726
(byte: 11 | bit: 0 | Sbox_index: 22 | index: 93997 | nb shares: 3)  67 =>  0.322686  /  0.112777
(byte: 11 | bit: 0 | Sbox_index: 23 | index: 94781 | nb shares: 3)  67 =>  0.400913  /  0.197523
(byte: 11 | bit: 0 | Sbox_index: 24 | index: 93794 | nb shares: 3)  67 =>  0.492177  /  0.145372
(byte: 11 | bit: 0 | Sbox_index: 25 | index: 93997 | nb shares: 3)  67 =>  0.243155  /  0.153194
(byte: 11 | bit: 0 | Sbox_index: 26 | index: 91971 | nb shares: 3)  67 =>  0.240548  /  0.136245
(byte: 11 | bit: 0 | Sbox_index: 27 | index: 93794 | nb shares: 3)  67 =>  0.241851  /  0.106258
(byte: 11 | bit: 0 | Sbox_index: 28 | index: 94596 | nb shares: 3)  67 =>  0.217080  /  0.131030
(byte: 11 | bit: 0 | Sbox_index: 29 | index: 92098 | nb shares: 2)  00 =>  0.262712  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 30 | index: 93794 | nb shares: 3)  67 =>  0.236636  /  0.136245
(byte: 11 | bit: 0 | Sbox_index: 31 | index: 92081 | nb shares: 2)  00 =>  0.128422  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 32 | index: 93794 | nb shares: 3)  67 =>  0.220991  /  0.124511
(byte: 11 | bit: 0 | Sbox_index: 33 | index: 89800 | nb shares: 3)  00 =>  0.151890  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 34 | index: 92099 | nb shares: 3)  67 =>  0.243155  /  0.132334
(byte: 11 | bit: 0 | Sbox_index: 35 | index: 95035 | nb shares: 2)  00 =>  0.106258  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 36 | index: 92852 | nb shares: 3)  67 =>  0.240548  /  0.149283
(byte: 11 | bit: 0 | Sbox_index: 37 | index: 92561 | nb shares: 6)  00 =>  0.088005  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 38 | index: 91971 | nb shares: 3)  67 =>  0.240548  /  0.136245
(byte: 11 | bit: 0 | Sbox_index: 39 | index: 92958 | nb shares: 2)  00 =>  0.078879  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 40 | index: 94781 | nb shares: 3)  67 =>  0.180574  /  0.111473
(byte: 11 | bit: 0 | Sbox_index: 41 | index: 87924 | nb shares: 6)  00 =>  0.078879  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 42 | index: 95245 | nb shares: 2)  67 =>  0.207953  /  0.127119
(byte: 11 | bit: 0 | Sbox_index: 43 | index: 86874 | nb shares: 3)  00 =>  0.078879  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 44 | index: 94619 | nb shares: 2)  67 =>  0.153194  /  0.125815
(byte: 11 | bit: 0 | Sbox_index: 45 | index: 90963 | nb shares: 2)  00 =>  0.129726  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 46 | index: 94596 | nb shares: 3)  67 =>  0.217080  /  0.131030
(byte: 11 | bit: 0 | Sbox_index: 47 | index: 94889 | nb shares: 3)  00 =>  0.132334  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 48 | index: 93794 | nb shares: 3)  67 =>  0.236636  /  0.136245
(byte: 11 | bit: 0 | Sbox_index: 49 | index: 80548 | nb shares: 6)  00 =>  0.072360  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 50 | index: 93794 | nb shares: 3)  67 =>  0.220991  /  0.124511
(byte: 11 | bit: 0 | Sbox_index: 51 | index: 92178 | nb shares: 2)  00 =>  0.095828  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 52 | index: 92099 | nb shares: 3)  67 =>  0.243155  /  0.132334
(byte: 11 | bit: 0 | Sbox_index: 53 | index: 96118 | nb shares: 2)  00 =>  0.111473  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 54 | index: 92852 | nb shares: 3)  67 =>  0.240548  /  0.149283
(byte: 11 | bit: 0 | Sbox_index: 55 | index: 91951 | nb shares: 2)  00 =>  0.264016  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 56 | index: 91971 | nb shares: 3)  67 =>  0.240548  /  0.136245
(byte: 11 | bit: 0 | Sbox_index: 57 | index: 89598 | nb shares: 6)  00 =>  0.077575  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 58 | index: 94781 | nb shares: 3)  67 =>  0.180574  /  0.111473
(byte: 11 | bit: 0 | Sbox_index: 59 | index: 95036 | nb shares: 3)  00 =>  0.111473  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 60 | index: 95245 | nb shares: 2)  67 =>  0.207953  /  0.127119
(byte: 11 | bit: 0 | Sbox_index: 61 | index: 94094 | nb shares: 2)  00 =>  0.097132  /  0.000000
(byte: 11 | bit: 0 | Sbox_index: 62 | index: 94619 | nb shares: 2)  67 =>  0.153194  /  0.125815
(byte: 11 | bit: 0 | Sbox_index: 63 | index: 94619 | nb shares: 2)  00 =>  0.180574  /  0.000000
count: 28/64

(byte: 12 | bit: 0 | Sbox_index: 0 | index: 97284 | nb shares: 2)  00 =>  0.067145  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 1 | index: 95784 | nb shares: 10)  00 =>  0.141460  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 2 | index: 97022 | nb shares: 2)  00 =>  0.080183  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 3 | index: 95562 | nb shares: 2)  00 =>  0.175359  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 4 | index: 93891 | nb shares: 6)  00 =>  0.082790  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 5 | index: 82439 | nb shares: 11)  00 =>  0.081486  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 6 | index: 82448 | nb shares: 2)  00 =>  0.072360  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 7 | index: 93761 | nb shares: 2)  00 =>  0.347458  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 8 | index: 92192 | nb shares: 2)  00 =>  0.082790  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 9 | index: 92192 | nb shares: 2)  00 =>  0.095828  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 10 | index: 78038 | nb shares: 11)  00 =>  0.074967  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 11 | index: 94268 | nb shares: 2)  00 =>  0.088005  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 12 | index: 95138 | nb shares: 12)  00 =>  0.074967  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 13 | index: 93549 | nb shares: 2)  00 =>  0.144068  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 14 | index: 90657 | nb shares: 2)  00 =>  0.187093  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 15 | index: 93953 | nb shares: 3)  00 =>  0.078879  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 16 | index: 80218 | nb shares: 3)  00 =>  0.080183  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 17 | index: 93499 | nb shares: 2)  00 =>  0.112777  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 18 | index: 93107 | nb shares: 3)  d0 =>  0.368318  /  0.171447
(byte: 12 | bit: 0 | Sbox_index: 19 | index: 94747 | nb shares: 3)  d0 =>  0.326597  /  0.211864
(byte: 12 | bit: 0 | Sbox_index: 20 | index: 95483 | nb shares: 3)  d0 =>  0.391786  /  0.162321
(byte: 12 | bit: 0 | Sbox_index: 21 | index: 94827 | nb shares: 3)  d0 =>  0.158409  /  0.111473
(byte: 12 | bit: 0 | Sbox_index: 22 | index: 94166 | nb shares: 3)  d0 =>  0.258801  /  0.112777
(byte: 12 | bit: 0 | Sbox_index: 23 | index: 93423 | nb shares: 6)  c6 =>  0.176662  /  0.158409
(byte: 12 | bit: 0 | Sbox_index: 24 | index: 94213 | nb shares: 3)  d0 =>  0.247066  /  0.194915
(byte: 12 | bit: 0 | Sbox_index: 25 | index: 94827 | nb shares: 3)  d0 =>  0.237940  /  0.150587
(byte: 12 | bit: 0 | Sbox_index: 26 | index: 94086 | nb shares: 3)  d0 =>  0.244459  /  0.115385
(byte: 12 | bit: 0 | Sbox_index: 27 | index: 94827 | nb shares: 3)  d0 =>  0.166232  /  0.125815
(byte: 12 | bit: 0 | Sbox_index: 28 | index: 94166 | nb shares: 3)  d0 =>  0.187093  /  0.117992
(byte: 12 | bit: 0 | Sbox_index: 29 | index: 95784 | nb shares: 10)  00 =>  0.141460  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 30 | index: 94213 | nb shares: 3)  d0 =>  0.125815  /  0.123207
(byte: 12 | bit: 0 | Sbox_index: 31 | index: 95562 | nb shares: 2)  00 =>  0.175359  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 32 | index: 94032 | nb shares: 3)  d0 =>  0.234029  /  0.129726
(byte: 12 | bit: 0 | Sbox_index: 33 | index: 82439 | nb shares: 11)  00 =>  0.081486  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 34 | index: 93107 | nb shares: 3)  d0 =>  0.185789  /  0.121904
(byte: 12 | bit: 0 | Sbox_index: 35 | index: 93761 | nb shares: 2)  00 =>  0.347458  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 36 | index: 94827 | nb shares: 3)  d0 =>  0.243155  /  0.127119
(byte: 12 | bit: 0 | Sbox_index: 37 | index: 92192 | nb shares: 2)  00 =>  0.095828  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 38 | index: 94086 | nb shares: 3)  d0 =>  0.244459  /  0.115385
(byte: 12 | bit: 0 | Sbox_index: 39 | index: 94268 | nb shares: 2)  00 =>  0.088005  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 40 | index: 94440 | nb shares: 3)  d0 =>  0.124511  /  0.115385
(byte: 12 | bit: 0 | Sbox_index: 41 | index: 93549 | nb shares: 2)  00 =>  0.144068  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 42 | index: 94086 | nb shares: 3)  d0 =>  0.131030  /  0.120600
(byte: 12 | bit: 0 | Sbox_index: 43 | index: 93953 | nb shares: 3)  00 =>  0.078879  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 44 | index: 93107 | nb shares: 3)  d0 =>  0.155802  /  0.107562
(byte: 12 | bit: 0 | Sbox_index: 45 | index: 93499 | nb shares: 2)  00 =>  0.112777  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 46 | index: 94166 | nb shares: 3)  d0 =>  0.187093  /  0.117992
(byte: 12 | bit: 0 | Sbox_index: 47 | index: 97284 | nb shares: 2)  00 =>  0.067145  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 48 | index: 94213 | nb shares: 3)  d0 =>  0.125815  /  0.123207
(byte: 12 | bit: 0 | Sbox_index: 49 | index: 97022 | nb shares: 2)  00 =>  0.080183  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 50 | index: 94032 | nb shares: 3)  d0 =>  0.234029  /  0.129726
(byte: 12 | bit: 0 | Sbox_index: 51 | index: 93891 | nb shares: 6)  00 =>  0.082790  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 52 | index: 93107 | nb shares: 3)  d0 =>  0.185789  /  0.121904
(byte: 12 | bit: 0 | Sbox_index: 53 | index: 82448 | nb shares: 2)  00 =>  0.072360  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 54 | index: 94827 | nb shares: 3)  d0 =>  0.243155  /  0.127119
(byte: 12 | bit: 0 | Sbox_index: 55 | index: 92192 | nb shares: 2)  00 =>  0.082790  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 56 | index: 94086 | nb shares: 3)  d0 =>  0.244459  /  0.115385
(byte: 12 | bit: 0 | Sbox_index: 57 | index: 78038 | nb shares: 11)  00 =>  0.074967  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 58 | index: 94440 | nb shares: 3)  d0 =>  0.124511  /  0.115385
(byte: 12 | bit: 0 | Sbox_index: 59 | index: 95138 | nb shares: 12)  00 =>  0.074967  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 60 | index: 94086 | nb shares: 3)  d0 =>  0.131030  /  0.120600
(byte: 12 | bit: 0 | Sbox_index: 61 | index: 90657 | nb shares: 2)  00 =>  0.187093  /  0.000000
(byte: 12 | bit: 0 | Sbox_index: 62 | index: 93107 | nb shares: 3)  d0 =>  0.155802  /  0.107562
(byte: 12 | bit: 0 | Sbox_index: 63 | index: 80218 | nb shares: 3)  00 =>  0.080183  /  0.000000
count: 27/64

(byte: 13 | bit: 0 | Sbox_index: 0 | index: 82664 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 1 | index: 90260 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 2 | index: 99473 | nb shares: 2)  00 =>  0.129726  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 3 | index: 94900 | nb shares: 10)  00 =>  0.188396  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 4 | index: 93987 | nb shares: 4)  00 =>  0.138853  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 5 | index: 97362 | nb shares: 2)  00 =>  0.174055  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 6 | index: 95616 | nb shares: 2)  00 =>  0.108866  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 7 | index: 95616 | nb shares: 2)  00 =>  0.107562  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 8 | index: 97157 | nb shares: 2)  00 =>  0.201434  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 9 | index: 97579 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 10 | index: 93596 | nb shares: 2)  00 =>  0.077575  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 11 | index: 94627 | nb shares: 10)  00 =>  0.127119  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 12 | index: 95107 | nb shares: 6)  00 =>  0.089309  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 13 | index: 95783 | nb shares: 3)  00 =>  0.080183  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 14 | index: 97545 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 15 | index: 95712 | nb shares: 2)  00 =>  0.211864  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 16 | index: 96313 | nb shares: 3)  00 =>  0.084094  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 17 | index: 99280 | nb shares: 2)  00 =>  0.099739  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 18 | index: 96961 | nb shares: 3)  64 =>  0.369622  /  0.236636
(byte: 13 | bit: 0 | Sbox_index: 19 | index: 95783 | nb shares: 3)  64 =>  0.476532  /  0.191004
(byte: 13 | bit: 0 | Sbox_index: 20 | index: 97107 | nb shares: 3)  64 =>  0.453064  /  0.189700
(byte: 13 | bit: 0 | Sbox_index: 21 | index: 97122 | nb shares: 3)  64 =>  0.222295  /  0.129726
(byte: 13 | bit: 0 | Sbox_index: 22 | index: 96001 | nb shares: 3)  64 =>  0.330508  /  0.127119
(byte: 13 | bit: 0 | Sbox_index: 23 | index: 97122 | nb shares: 3)  64 =>  0.442634  /  0.163625
(byte: 13 | bit: 0 | Sbox_index: 24 | index: 95968 | nb shares: 3)  64 =>  0.214472  /  0.202738
(byte: 13 | bit: 0 | Sbox_index: 25 | index: 96001 | nb shares: 3)  64 =>  0.213168  /  0.161017
(byte: 13 | bit: 0 | Sbox_index: 26 | index: 96574 | nb shares: 3)  64 =>  0.209257  /  0.138853
(byte: 13 | bit: 0 | Sbox_index: 27 | index: 95783 | nb shares: 3)  64 =>  0.214472  /  0.115385
(byte: 13 | bit: 0 | Sbox_index: 28 | index: 95783 | nb shares: 3)  64 =>  0.243155  /  0.121904
(byte: 13 | bit: 0 | Sbox_index: 29 | index: 90260 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 30 | index: 97122 | nb shares: 3)  64 =>  0.210561  /  0.128422
(byte: 13 | bit: 0 | Sbox_index: 31 | index: 94900 | nb shares: 10)  00 =>  0.188396  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 32 | index: 95783 | nb shares: 3)  64 =>  0.215776  /  0.117992
(byte: 13 | bit: 0 | Sbox_index: 33 | index: 97362 | nb shares: 2)  00 =>  0.174055  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 34 | index: 97107 | nb shares: 3)  64 =>  0.235332  /  0.136245
(byte: 13 | bit: 0 | Sbox_index: 35 | index: 95616 | nb shares: 2)  00 =>  0.107562  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 36 | index: 97157 | nb shares: 2)  64 =>  0.235332  /  0.116688
(byte: 13 | bit: 0 | Sbox_index: 37 | index: 97579 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 38 | index: 96574 | nb shares: 3)  64 =>  0.209257  /  0.138853
(byte: 13 | bit: 0 | Sbox_index: 39 | index: 94627 | nb shares: 10)  00 =>  0.127119  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 40 | index: 96574 | nb shares: 3)  64 =>  0.184485  /  0.133638
(byte: 13 | bit: 0 | Sbox_index: 41 | index: 95783 | nb shares: 3)  00 =>  0.080183  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 42 | index: 96001 | nb shares: 3)  64 =>  0.158409  /  0.121904
(byte: 13 | bit: 0 | Sbox_index: 43 | index: 95712 | nb shares: 2)  00 =>  0.211864  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 44 | index: 95783 | nb shares: 3)  64 =>  0.144068  /  0.127119
(byte: 13 | bit: 0 | Sbox_index: 45 | index: 99280 | nb shares: 2)  00 =>  0.099739  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 46 | index: 95783 | nb shares: 3)  64 =>  0.243155  /  0.121904
(byte: 13 | bit: 0 | Sbox_index: 47 | index: 82664 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 48 | index: 97122 | nb shares: 3)  64 =>  0.210561  /  0.128422
(byte: 13 | bit: 0 | Sbox_index: 49 | index: 99473 | nb shares: 2)  00 =>  0.129726  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 50 | index: 95783 | nb shares: 3)  64 =>  0.215776  /  0.117992
(byte: 13 | bit: 0 | Sbox_index: 51 | index: 93987 | nb shares: 4)  00 =>  0.138853  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 52 | index: 97107 | nb shares: 3)  64 =>  0.235332  /  0.136245
(byte: 13 | bit: 0 | Sbox_index: 53 | index: 95616 | nb shares: 2)  00 =>  0.108866  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 54 | index: 97157 | nb shares: 2)  64 =>  0.235332  /  0.116688
(byte: 13 | bit: 0 | Sbox_index: 55 | index: 97157 | nb shares: 2)  00 =>  0.201434  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 56 | index: 96574 | nb shares: 3)  64 =>  0.209257  /  0.138853
(byte: 13 | bit: 0 | Sbox_index: 57 | index: 93596 | nb shares: 2)  00 =>  0.077575  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 58 | index: 96574 | nb shares: 3)  64 =>  0.184485  /  0.133638
(byte: 13 | bit: 0 | Sbox_index: 59 | index: 95107 | nb shares: 6)  00 =>  0.089309  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 60 | index: 96001 | nb shares: 3)  64 =>  0.158409  /  0.121904
(byte: 13 | bit: 0 | Sbox_index: 61 | index: 97545 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 13 | bit: 0 | Sbox_index: 62 | index: 95783 | nb shares: 3)  64 =>  0.144068  /  0.127119
(byte: 13 | bit: 0 | Sbox_index: 63 | index: 96313 | nb shares: 3)  00 =>  0.084094  /  0.000000
count: 28/64

(byte: 14 | bit: 0 | Sbox_index: 0 | index: 99703 | nb shares: 3)  00 =>  0.076271  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 1 | index: 98531 | nb shares: 2)  00 =>  0.089309  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 2 | index: 87498 | nb shares: 3)  00 =>  0.073664  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 3 | index: 77869 | nb shares: 2)  00 =>  0.076271  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 4 | index: 88861 | nb shares: 2)  00 =>  0.074967  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 5 | index: 90271 | nb shares: 12)  00 =>  0.072360  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 6 | index: 81322 | nb shares: 2)  00 =>  0.073664  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 7 | index: 97902 | nb shares: 2)  00 =>  0.093220  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 8 | index: 98969 | nb shares: 2)  00 =>  0.124511  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 9 | index: 95731 | nb shares: 8)  00 =>  0.068449  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 10 | index: 97784 | nb shares: 2)  00 =>  0.147979  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 11 | index: 96816 | nb shares: 2)  00 =>  0.166232  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 12 | index: 100340 | nb shares: 2)  00 =>  0.095828  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 13 | index: 89143 | nb shares: 6)  00 =>  0.072360  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 14 | index: 95810 | nb shares: 12)  00 =>  0.082790  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 15 | index: 94434 | nb shares: 2)  00 =>  0.153194  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 16 | index: 84148 | nb shares: 4)  00 =>  0.073664  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 17 | index: 96924 | nb shares: 2)  00 =>  0.081486  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 18 | index: 101372 | nb shares: 3)  e3 =>  0.423077  /  0.210561
(byte: 14 | bit: 0 | Sbox_index: 19 | index: 99267 | nb shares: 3)  e3 =>  0.407432  /  0.205346
(byte: 14 | bit: 0 | Sbox_index: 20 | index: 99489 | nb shares: 3)  e3 =>  0.402216  /  0.194915
(byte: 14 | bit: 0 | Sbox_index: 21 | index: 99167 | nb shares: 3)  e3 =>  0.230117  /  0.124511
(byte: 14 | bit: 0 | Sbox_index: 22 | index: 100675 | nb shares: 3)  e3 =>  0.321382  /  0.128422
(byte: 14 | bit: 0 | Sbox_index: 23 | index: 99167 | nb shares: 3)  e3 =>  0.497392  /  0.181877
(byte: 14 | bit: 0 | Sbox_index: 24 | index: 98335 | nb shares: 3)  e3 =>  0.340939  /  0.179270
(byte: 14 | bit: 0 | Sbox_index: 25 | index: 100581 | nb shares: 3)  e3 =>  0.223598  /  0.147979
(byte: 14 | bit: 0 | Sbox_index: 26 | index: 100581 | nb shares: 3)  e3 =>  0.210561  /  0.127119
(byte: 14 | bit: 0 | Sbox_index: 27 | index: 97493 | nb shares: 3)  e3 =>  0.194915  /  0.110169
(byte: 14 | bit: 0 | Sbox_index: 28 | index: 99267 | nb shares: 3)  e3 =>  0.223598  /  0.123207
(byte: 14 | bit: 0 | Sbox_index: 29 | index: 98531 | nb shares: 2)  00 =>  0.089309  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 30 | index: 99167 | nb shares: 3)  e3 =>  0.257497  /  0.119296
(byte: 14 | bit: 0 | Sbox_index: 31 | index: 77869 | nb shares: 2)  00 =>  0.076271  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 32 | index: 99267 | nb shares: 3)  e3 =>  0.202738  /  0.137549
(byte: 14 | bit: 0 | Sbox_index: 33 | index: 90271 | nb shares: 12)  00 =>  0.072360  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 34 | index: 101372 | nb shares: 3)  e3 =>  0.209257  /  0.134941
(byte: 14 | bit: 0 | Sbox_index: 35 | index: 97902 | nb shares: 2)  00 =>  0.093220  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 36 | index: 100581 | nb shares: 3)  e3 =>  0.227510  /  0.112777
(byte: 14 | bit: 0 | Sbox_index: 37 | index: 95731 | nb shares: 8)  00 =>  0.068449  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 38 | index: 100581 | nb shares: 3)  e3 =>  0.210561  /  0.127119
(byte: 14 | bit: 0 | Sbox_index: 39 | index: 96816 | nb shares: 2)  00 =>  0.166232  /  0.000000
(byte: 14 | bit: 0 | Sbox_index: 40 | index: 101378 | nb shares: 3)  e3 =>  0.175359  /  0.108866
